id,movie_id,language,related_scenes,question,answer,evidence_or_reason,question_type
legacy-en69e9830df5f14930bfd6ec2e9744f84e-10,en69e9830df5f14930bfd6ec2e9744f84e,en,4、EXT. BEN'S HOUSE - BARBECUE - DAY ; 46、INT. BEN'S CAR - DAY,What action by Ben creates the conditions for his later insistence on concealing Jonathan's death?,Ben requests permission for Gordon's wife to deliver food and clothes,"In the colonel's office, Ben secures permission for Gordon's wife to bring provisions, a gesture framed as concern for his family's well-being. This interaction establishes a moment of apparent cooperation and trust with Colonel Viljoen, who uses it to deepen Ben's entanglement in the situation. Shortly afterward, Ben confirms Jonathan's death to Johan and demands silence, suggesting that his earlier concession has placed him in a position where secrecy is now necessary to protect his family or maintain his compromised standing.",Causal-Motivational Reasoning
legacy-en69e9830df5f14930bfd6ec2e9744f84e-11,en69e9830df5f14930bfd6ec2e9744f84e,en,4、EXT. BEN'S HOUSE - BARBECUE - DAY ; 46、INT. BEN'S CAR - DAY,What event introduces the presence of Jonathan in a way that makes Ben's later confirmation of his death and demand for secrecy meaningful?,Gordon and Jonathan arrive and stand hesitantly in the garden,"Gordon and Jonathan appear at Ben's garden gathering, where they stand at the far side of the lawn, drawing the attention of the entire family. Ben approaches them, visibly surprised by their unannounced arrival. This moment establishes Jonathan's physical presence at the gathering, creating the necessary precondition for Ben's subsequent concealment of his death and instruction to Johan to keep the visit secret.",Causal-Motivational Reasoning
legacy-en69e9830df5f14930bfd6ec2e9744f84e-12,en69e9830df5f14930bfd6ec2e9744f84e,en,42、INT. VILJOEN'S OFFICE - DAY ; 42、INT. VILJOEN'S OFFICE - DAY,What gesture establishes the rapport that enables Ben to later advocate for Gordon Ngubene?,Colonel Viljoen greets Ben with a handshake,"In Viljoen's office, Colonel Viljoen stands and offers Ben a handshake, creating an immediate sense of mutual respect. He recalls Ben’s past as a rugby player, reinforcing a personal connection. This moment of recognition and informal camaraderie sets a tone of trust that contrasts with the otherwise formal setting, particularly as Captain Stolz remains distant at the window. This established rapport becomes the foundation for Ben’s later intervention on behalf of Gordon Ngubene, when he challenges the investigation with confidence that his position will be heard.",Causal-Motivational Reasoning
legacy-en69e9830df5f14930bfd6ec2e9744f84e-13,en69e9830df5f14930bfd6ec2e9744f84e,en,42、INT. VILJOEN'S OFFICE - DAY ; 139、INT. JAN SMUTS AIRPORT - DAY,How does Capt. Stolz's treatment of Ben Du Toit evolve from their first confrontation to their final encounter?,Capt. Stolz consistently treats Ben Du Toit as a threat,"From their initial meeting in Viljoen's office, where Stolz asserts official authority over Ben's personal grief, through subsequent interactions marked by surveillance, intimidation, and obstruction, Stolz maintains a stance of active opposition. This includes a confrontational search at Ben's home, threats tied to banned literature, and a final airport confrontation where Stolz severs Ben's connection to Melanie Bruwer while enforcing state punitive measures, confirming an unbroken adversarial posture.",Role-Relation Continuity
legacy-en69e9830df5f14930bfd6ec2e9744f84e-14,en69e9830df5f14930bfd6ec2e9744f84e,en,34、INT. GORDON'S HOUSE (SOWETO) - NIGHT ; 78、INT. COURT ROOM - FIRST DAY OF INQUEST - DAY,How does Capt. Stolz's treatment of Gordon evolve from the interrogation scenes to the courtroom inquest?,Capt. Stolz continues to treat Gordon as a hostile target,"From the initial raid on Gordon's home through multiple interrogation sessions at John Vorster Square, Capt. Stolz subjects Gordon to physical violence, psychological pressure, and degrading treatment, consistently positioning him as an adversary. This pattern persists into the courtroom setting, where Stolz maintains an antagonistic stance, reflecting an unbroken trajectory of institutional hostility rather than a shift in relational dynamics.",Role-Relation Continuity
legacy-en69e9830df5f14930bfd6ec2e9744f84e-15,en69e9830df5f14930bfd6ec2e9744f84e,en,18、EXT. BEN'S GARDEN ; 27、EXT. DAN PIENAAR SCHOOL - PLAYING FIELDS - DAY ; 35、INT. BEN'S STUDY - NIGHT,What pivotal event sets in motion Ben's confrontation with the truth about Jonathan Ngubene and the subsequent scrutiny from Gordon and Viljoen?,Ben Learns of Jonathan's Disappearance and Vows to Help,"In the garden, Ben receives confirmation that Jonathan has gone missing and resolves to take action, marking a decisive shift from passive concern to active involvement. This commitment initiates a chain of disclosures and interrogations that directly lead to Gordon demanding answers and Viljoen questioning Ben’s knowledge of the Ngubene family. [18、EXT. BEN'S GARDEN]",Narrative Progression
legacy-en69e9830df5f14930bfd6ec2e9744f84e-16,en69e9830df5f14930bfd6ec2e9744f84e,en,4、EXT. BEN'S HOUSE - BARBECUE - DAY ; 18、EXT. BEN'S GARDEN ; 5、INT. BEN'S KITCHEN - DAY,What pivotal interaction sets in motion Ben's investigation into Jonathan's fate and the subsequent confrontations over the truth of his death?,Ben and Johan question Gordon about Jonathan's absence,"In the garden, Ben and Johan confront Gordon about Jonathan's unexplained disappearance, pressing him for answers. This direct challenge destabilizes the existing silence surrounding Jonathan’s fate, prompting Ben to seek confirmation of the truth and setting off a chain of disclosures and demands for accountability. The scene marks the shift from passive uncertainty to active pursuit of the truth, directly leading to Ben’s deeper involvement and Gordon’s eventual insistence on confronting the past. [18、EXT. BEN'S GARDEN]",Narrative Progression
legacy-en69e9830df5f14930bfd6ec2e9744f84e-17,en69e9830df5f14930bfd6ec2e9744f84e,en,4、EXT. BEN'S HOUSE - BARBECUE - DAY ; 18、EXT. BEN'S GARDEN ; 5、INT. BEN'S KITCHEN - DAY,"What event sets in motion the chain of consequences involving Ben's commitment to help, Gordon's confrontation about punishment, and his anxiety over Jonathan's future?",Gordon and Jonathan arrive at the garden gathering,"The arrival of Gordon and Jonathan at the barbecue marks a critical shift in the narrative, initiating a sequence in which Jonathan's absence later triggers Ben's resolve to assist, prompts Gordon to challenge Ben over disciplinary actions, and deepens Gordon's concern about the long-term repercussions of a police record on his son's life. This moment functions as a narrative fulcrum linking personal relationships to escalating stakes.",Narrative Progression
legacy-en69e9830df5f14930bfd6ec2e9744f84e-25,en69e9830df5f14930bfd6ec2e9744f84e,en,5、INT. BEN'S KITCHEN - DAY ; 46、INT. BEN'S CAR - DAY,"By the time Ben confirms Jonathan's death and demands secrecy, what has already taken place?",Ben examines Gordon's son's injuries,"Earlier in the narrative, Ben tends to the physical injuries of Gordon's son in his kitchen, a moment that precedes and informs his later confrontation in the car where he confirms the boy's death and insists on silence. The two events are separated by a significant stretch of action, but the medical examination establishes Ben's firsthand knowledge, making the confirmation scene a direct consequence of what was observed earlier.",Temporal Reasoning
legacy-en69e9830df5f14930bfd6ec2e9744f84e-26,en69e9830df5f14930bfd6ec2e9744f84e,en,0、EXT. DAN PIENAAR SECONDARY SCHOOL FOR BOYS - DAY ; 18、EXT. BEN'S GARDEN,"By the time Ben learns of Jonathan's disappearance and vows to help, what has already taken place during the schoolyard incident?",Mrs. Cloete observes the altercation without intervening,"At Dan Pienaar Secondary School for Boys, an altercation occurs involving Jonathan, who subsequently walks out. Mrs. Cloete is present and witnesses the event but does not step in. This moment precedes Ben's later resolve to get involved after learning Jonathan has gone missing.",Temporal Reasoning
