id,movie_id,language,related_scenes,question,answer,evidence_or_reason,question_type
legacy-chd402648d2a03c186ae42765c5c33fee162b110b5-10,chd402648d2a03c186ae42765c5c33fee162b110b5,zh,43、高铁桥下 白天 ; 48、柳岸站一楼 白天,在‘唐安找回钱包发现林霞受伤’之前，哪一个具体行为促成了她突然上车并卷入后续事件？,林霞误认唐安为家属并拍她肩膀,林霞在高铁桥下误将唐安当作伤者家属，通过拍肩和催促促使她迅速上车，这一举动直接引发她被动参与追击劫匪的过程，最终在找回钱包时发现其受伤。该互动是两人关系与情节推进的初始触发点。,Causal-Motivational Reasoning
legacy-chd402648d2a03c186ae42765c5c33fee162b110b5-11,chd402648d2a03c186ae42765c5c33fee162b110b5,zh,22、路上 白天 ; 34、山道 白天,潘然为何会突然回忆起绿笋宴并提及宿安水库命案？,潘然询问吴语为何长期担任协警而不考公务员,潘然在与吴语的对话中察觉其回避态度，这一互动引发他对过往经历的联想，进而回忆起绿笋宴及命案现场，暗示他对吴语身份与过往的深层疑虑开始浮现。,Causal-Motivational Reasoning
legacy-chd402648d2a03c186ae42765c5c33fee162b110b5-12,chd402648d2a03c186ae42765c5c33fee162b110b5,zh,19、协警宿舍 晚上 ; 141、渡口 白天,从[19、协警宿舍 晚上]到[141、渡口 白天]，潘然对吴语的角色定位如何演变？,从最初礼貌性示好发展为承认吴语为林然，接受其指导地位,潘然初见吴语时仅以新警长身份礼节性打招呼，关系停留在表面友好；随着剧情推进，经历上下级磨合、冲突与生死救援后，潘然逐渐认可吴语的能力与担当；最终在渡口场景中主动称呼对方为‘林然’，标志着其正式接受吴语在关系中的指导者角色。,Role-Relation Continuity
legacy-chd402648d2a03c186ae42765c5c33fee162b110b5-13,chd402648d2a03c186ae42765c5c33fee162b110b5,zh,43、高铁桥下 白天 ; 136、医院 白天,从[43、高铁桥下 白天]到[136、医院 白天]，唐安和林霞之间的关系如何延续？,唐安始终关心并保护林霞，尤其在他受伤后主动照看，后期承接其托付，承担起照顾吴意的责任。,两人最初因追击抢劫者临时合作，随后互动中逐渐建立信任。唐安多次表现出对林霞伤势的担忧，林霞也在关键时刻托付后事，显示关系已从合作转为情感依托，唐安始终处于主动守护的位置。,Role-Relation Continuity
legacy-chd402648d2a03c186ae42765c5c33fee162b110b5-14,chd402648d2a03c186ae42765c5c33fee162b110b5,zh,2、案发荒郊 白天 ; 66、医院 白天,从[2、案发荒郊 白天]到[66、医院 白天]，吴语和邓辰之间的关系如何延续？,从共同逃亡的同伴变为持续相互扶持的同伴,两人最初在逃亡中紧密合作，虽在中途出现短暂敌对，但整体关系保持正向依赖，最终在医院场景中体现为持续的共同行动与相互照应。,Role-Relation Continuity
legacy-chd402648d2a03c186ae42765c5c33fee162b110b5-16,chd402648d2a03c186ae42765c5c33fee162b110b5,zh,43、高铁桥下 白天 ; 43、高铁桥下 白天 ; 48、柳岸站一楼 白天,哪个事件直接促成了林霞与唐安共同追击劫匪，并引发后续追逐升级的一系列行动？,林霞载唐安追劫匪,该事件标志着两人从被动转为主动追击，开启了后续车辆追逐与冲突升级的连锁反应，是动作线真正启动的枢纽。,Narrative Progression
legacy-chd402648d2a03c186ae42765c5c33fee162b110b5-17,chd402648d2a03c186ae42765c5c33fee162b110b5,zh,34、山道 白天 ; 19、协警宿舍 晚上 ; 34、山道 白天,什么事件成为后续吴语与新警长对峙、潘然回忆绿笋宴并提及宿安水库命案、以及他追问吴语为何不考公务员的叙事转折点？,潘然讲述宿安水库案细节 吴语沉默应对,该场景中，潘然主动揭示宿安水库命案的关键信息，试探吴语的反应，而吴语的沉默形成情绪张力，标志着两人关系从 mentorship 转向怀疑与对峙，为后续权力更替、信任破裂和身份追问埋下伏笔。,Narrative Progression
legacy-chd402648d2a03c186ae42765c5c33fee162b110b5-18,chd402648d2a03c186ae42765c5c33fee162b110b5,zh,22、路上 白天 ; 23、街道 白天 ; 50、柳岸站一楼 白天,哪一事件成为潘然开始对吴语产生深层怀疑，并推动后续禁令、弃婴坦白与行为异常察觉的关键转折？,押解嫌犯后吴语与潘然谈心,该谈心场景首次暴露吴语的情感裂痕与隐藏压力，使潘然从上级视角转为怀疑个体，为后续一系列监视、干预与真相逼近提供动机支点。,Narrative Progression
legacy-chd402648d2a03c186ae42765c5c33fee162b110b5-25,chd402648d2a03c186ae42765c5c33fee162b110b5,zh,19、协警宿舍 晚上 ; 34、山道 白天,到了潘然在山道上察觉吴语的异常动作时，此前在协警宿舍的夜晚，吴语已有何种关键表现？,与潘然握手时掩饰情绪,在山道事件之前，吴语于协警宿舍与潘然最后一次握手，通过细微动作流露出紧张并刻意压抑情绪，为后续被察觉异常埋下伏笔。该场景早于山道对峙十五场，构成时间上的前置关键点。,Temporal Reasoning
legacy-chd402648d2a03c186ae42765c5c33fee162b110b5-26,chd402648d2a03c186ae42765c5c33fee162b110b5,zh,10、闹市 晚上 ; 29、建筑工地 晚上,到了潘然带队发现藏匿者、吴语追捕落水被困这一情况出现之前，闹市晚上已经发生了什么关键事件？,吴语和搭档制服持械萧景,在建筑工地事件之前，吴语于闹市晚间参与处理了一起持械冲突，他与搭档成功控制嫌疑人并组织群众疏散，这一行动展现了其临场应对能力，也为后续任务中的角色状态提供了前置依据。,Temporal Reasoning
legacy-chd402648d2a03c186ae42765c5c33fee162b110b5-27,chd402648d2a03c186ae42765c5c33fee162b110b5,zh,29、建筑工地 晚上 ; 30、警局外 晚上,在“吴语搀扶潘然下车并催促大家洗澡”之前，潘然先采取了什么关键行动？,潘然鸣枪示警制止逃跑贼人,在警局外场景之前，潘然于建筑工地鸣枪制伏逃犯，解救了吴语，这一行动直接导致后续众人返回警局的情节推进，构成时间线上的紧密铺垫。,Temporal Reasoning
