id,movie_id,language,related_scenes,question,answer,evidence_or_reason,question_type
legacy-enb557c570b673482eb52293536d886051-10,enb557c570b673482eb52293536d886051,en,34、EXT. JACOB BLACK'S HOUSE - DAY ; 44、EXT. LA PUSH CLIFFS (CONTINUOUS) - DAY,What event immediately prior to Bella learning about cliff diving creates the opportunity for her to reconnect with Jacob and be invited to La Push?,Bella arrives at Jacob's house with motorcycles in her truck,"Bella drives to Jacob's house with motorcycles in the back of her truck, initiating a reunion that had been delayed due to his recent absence. Their interaction at his house—marked by casual physical contact, shared laughter, and underlying tension—reestablishes their closeness and leads directly to Jacob inviting her to join him at the cliffs, where she is introduced to the group's cliff diving activity and becomes aware of the changes in Jacob and his friends.",Causal-Motivational Reasoning
legacy-enb557c570b673482eb52293536d886051-12,enb557c570b673482eb52293536d886051,en,10、INT. CULLEN HOUSE - CARLISLE'S ROOM - NIGHT ; 113、INT. CIRCULAR WHITE MARBLE HALL - DAY,How does Alice's relationship with Edward evolve or persist across their interactions from the Cullen house through the confrontation at the marble hall?,They remain close allies who support and protect each other under threat,"From Edward referring to Alice as 'my sister' in the Cullen house to her rushing to help him during the confrontation in the marble hall, their bond is consistently marked by trust, coordination, and mutual protection. Throughout intervening scenes, including moments of crisis involving Bella and the Volturi, Alice and Edward act as aligned allies, relying on each other’s judgment and presence, with Alice frequently initiating support and Edward accepting her input as integral to their shared efforts.",Role-Relation Continuity
legacy-enb557c570b673482eb52293536d886051-13,enb557c570b673482eb52293536d886051,en,38、INT. JACOB'S GARAGE - ANOTHER DAY ; 91、EXT. BELLA'S HOUSE - DAY,How does the relationship between Embry and Jacob remain consistent from their interactions in Jacob's garage through their coordinated actions at Bella's house?,They remain close allies within the werewolf pack,"From their shared ease in Jacob's garage, where Embry arrives with Quil and engages in familiar banter, to their later appearance at Bella's house where they move together under Jacob's direction, Embry and Jacob maintain a consistent bond defined by mutual trust and cooperation as core members of the same pack.",Role-Relation Continuity
legacy-enb557c570b673482eb52293536d886051-14,enb557c570b673482eb52293536d886051,en,52、EXT. THE MEADOW (CONTINUOUS) - DAY ; 83、EXT. ON THE WATER'S SURFACE (CONTINUOUS) - DAY,How does Victoria's relationship to Bella Swan evolve from the meadow scene through the confrontation on the water's surface?,Victoria continues targeting Bella as a vengeful adversary,"From the meadow scene onward, Victoria is established as a threat driven by vengeance for her mate's death, with Bella recognizing her intent to be killed. This adversarial dynamic persists through subsequent scenes, including Bella's awareness of being hunted and Victoria's physical aggression underwater, confirming an ongoing pattern of targeted hostility.",Role-Relation Continuity
legacy-enb557c570b673482eb52293536d886051-15,enb557c570b673482eb52293536d886051,en,22、EXT. BELLA'S HOUSE - NIGHT ; 49、INT. BELLA'S BEDROOM - NIGHT ; 48、EXT. FORKS HIGH SCHOOL - PARKING LOT - ANOTHER DAY,What turning point initiates Bella's growing sense of isolation and sets in motion her subsequent actions of reaching out and withdrawing socially?,Bella's realization that edward Is Gone,"After Bella returns home and realizes Edward is no longer present, she quietly acknowledges his absence, marking a pivotal shift in her emotional trajectory. This moment catalyzes a series of behaviors where she attempts to connect—leaving a voicemail, noticing his missing car, rushing to class—only to retreat into solitude, ultimately sitting alone after sending an email. The realization of his departure reorients her actions toward uncertainty and emotional withdrawal. [22、EXT. BELLA'S HOUSE - NIGHT]",Narrative Progression
legacy-enb557c570b673482eb52293536d886051-17,enb557c570b673482eb52293536d886051,en,5、INT. FORKS HIGH SCHOOL - CORRIDOR - DAY ; 5、INT. FORKS HIGH SCHOOL - CORRIDOR - DAY ; 11、INT. CULLEN HOUSE - SECOND FLOOR LANDING - NIGHT,"What pivotal event sets in motion Bella's confrontation with Jasper, the revelation of the birthday surprise, and the gift-opening at her birthday party?",Alice Surprises Bella with a Birthday Gift and Reveals the Party Plans,"In the school corridor, Alice presents Bella with a gift and announces surprise party plans, triggering a chain of events that leads directly to heightened emotional tensions with Jasper, the unfolding of the birthday celebration, and the subsequent gift-opening scene. This moment shifts the narrative from routine daily life to personal revelation and social gathering, serving as the catalyst for the following sequences. [5、INT. FORKS HIGH SCHOOL - CORRIDOR - DAY]",Narrative Progression
legacy-enb557c570b673482eb52293536d886051-18,enb557c570b673482eb52293536d886051,en,14、EXT. BELLA'S HOUSE/INT. BELLA'S TRUCK (CONTINUOUS) - NIGHT ; 41、EXT. WOODS - NIGHT (NIGHTMARE) ; 25、INT. BELLA'S BEDROOM - DAY,"What pivotal moment initiates the shift leading to Bella's advance, the emptiness in her room, and Edward's final gesture of touch?",Bella Asks for a Birthday Kiss,"In the scene outside Bella's house at night, Bella asks Edward for a birthday kiss, a request that marks a critical shift in their dynamic. This moment sets off a chain of emotional and physical withdrawals from Edward, culminating in his gradual retreat, the symbolic emptiness of Bella's room, and his restrained gesture as he opens the door and briefly touches her cheek.",Narrative Progression
legacy-enb557c570b673482eb52293536d886051-2,enb557c570b673482eb52293536d886051,en,20、EXT. WOODS - DAY,What does Bella's immediate reaction to seeing the leaf reveal about her emotional state in relation to Edward's disappearance?,"She is desperate and unwilling to accept Edward's sudden absence, driving her to search obsessively despite the danger.","After Edward disappears, Bella spins around and sees a leaf drifting to the ground where he had brushed against a branch. She rushes down the path, then breaks into a run, calling out his name. She runs deeper into the woods as darkness falls, her breath sharp and frantic. The trees close in around her. She trips and falls to the damp forest floor, looking up as the world spins. She stays there, curled on the ground as hours pass, unresponsive to distant voices calling her name. Rain begins to fall, soaking her, but she does not move. A low snuffling sound approaches, growing louder, coming from the shadows nearby.",Character Understanding
legacy-enb557c570b673482eb52293536d886051-25,enb557c570b673482eb52293536d886051,en,3、EXT. FORKS HIGHWAY - DAY ; 34、EXT. JACOB BLACK'S HOUSE - DAY,"By the time Bella arrives with the motorcycles, what has already taken place on the Forks highway?",Bella's truck travels down a two-lane highway in Forks,"Before Bella reaches Jacob's house with the motorcycles, her journey along the rural highway is established in an earlier scene, visually confirming her approach to the town and setting the stage for her arrival. The sequence emphasizes her physical transition into the environment where the next key events unfold.",Temporal Reasoning
legacy-enb557c570b673482eb52293536d886051-26,enb557c570b673482eb52293536d886051,en,6、INT. FORKS HIGH SCHOOL - ENGLISH CLASS - DAY ; 19、EXT. BELLA'S HOUSE - DAY,"By the time Bella confronts Edward about his distant behavior, what key interaction has already taken place between them?",Edward and Bella share an intimate conversation during class,"Prior to Bella addressing Edward's emotional withdrawal, the two have a private and meaningful exchange while sitting together in English class, a moment that establishes a shift in their connection and precedes the later tension at Bella's house.",Temporal Reasoning
