id,movie_id,language,related_scenes,question,answer,evidence_or_reason,question_type
legacy-en1f02f19d1d4247d4a6de3a3b3af622ff-10,en1f02f19d1d4247d4a6de3a3b3af622ff,en,37、EXT. MUTANT FOREST - NIGHT ; 37、EXT. MUTANT FOREST - NIGHT,What action directly triggers Blair and Marcus's escape during the skindog confrontation?,Blair continues firing at encroaching skindogs,"As skindogs advance in the mutant forest at night, Blair opens fire with her sidearm, wounding several creatures and causing the pack to turn on the fallen, initiating a feeding frenzy. Amid the chaos, Blair and Marcus seize the moment to flee. The gunfire draws the skindogs' aggression toward their injured kin, creating a diversion that allows the pair to break away and run into the darkness. [scene: 37、EXT. MUTANT FOREST - NIGHT]",Causal-Motivational Reasoning
legacy-en1f02f19d1d4247d4a6de3a3b3af622ff-11,en1f02f19d1d4247d4a6de3a3b3af622ff,en,37、EXT. MUTANT FOREST - NIGHT ; 37、EXT. MUTANT FOREST - NIGHT,What action by Blair directly enables her and Marcus to escape during the skindogs' feeding frenzy?,Blair fires her sidearm into the skindog pack,"Hearing the skindogs' howls, Blair draws her sidearm and begins running with Marcus. As the creatures close in, she spins and shoots into the pack, causing several to fall and the rest to scatter momentarily. This triggers a feeding frenzy among the skindogs as they turn on the wounded and dead, creating chaos that allows Blair and Marcus to flee through the forest while the animals are distracted tearing at each other. [37、EXT. MUTANT FOREST - NIGHT]",Causal-Motivational Reasoning
legacy-en1f02f19d1d4247d4a6de3a3b3af622ff-12,en1f02f19d1d4247d4a6de3a3b3af622ff,en,46、INT. OUTPOST/CORRIDOR - DAY ; 19、INT. RUINED BAR - NIGHT,What event immediately prior to Marcus finding the whisky explains his collapse after drinking it?,"Barnes, Morrison, and others carry unconscious Marcus through the corridor","After emerging from a trap door, Barnes, Morrison, Nancy, and Lisa carry the unconscious Marcus through a narrow corridor, with Blair following and shouting at Barnes while injured. As they struggle with Marcus’s weight, the group’s urgency and his prior loss of consciousness establish his fragile physical state, which contextualizes his subsequent collapse when he later drinks whisky in the ruined bar.",Causal-Motivational Reasoning
legacy-en1f02f19d1d4247d4a6de3a3b3af622ff-13,en1f02f19d1d4247d4a6de3a3b3af622ff,en,29、EXT. TEXAS PLAINS - NIGHT ; 29、EXT. TEXAS PLAINS - NIGHT,What action creates the immediate motivation for the group to flee the burning wreckage?,Star points toward a distant red glow in the horizon,"Star points toward a pulsing red glow on the horizon, drawing the group's attention to flames flickering in the distance. The others turn to see flying vehicles and spider-like machines moving through the burning wreckage. Marcus, alarmed, tells Kyle to stop the Jeep, but Kyle initially accelerates before being corrected. The vehicle screeches to a halt, and the group sits in stunned silence, taking in the scale of the destruction now visible on the horizon. This moment of revelation directly precedes their decision to turn away and continue in a new direction under cover of darkness. [29、EXT. TEXAS PLAINS - NIGHT]",Causal-Motivational Reasoning
legacy-en1f02f19d1d4247d4a6de3a3b3af622ff-14,en1f02f19d1d4247d4a6de3a3b3af622ff,en,36、EXT. TREES - EVENING ; 37、EXT. MUTANT FOREST - NIGHT,What decision by Marcus directly enables Blair to acknowledge his contribution during their escape from the skindogs?,Marcus decides to join Blair and move toward the outpost,"At the riverbank, Marcus faces the choice of pursuing his captured friends or aligning with Blair. She warns him of lethal hazards—hydrobots, radiation, and terminators—but he ultimately turns away from the river and begins walking with her through the trees, following her lead upriver toward the outpost. This decision places him alongside Blair during the subsequent skindog attack, where his presence proves critical to their survival.",Causal-Motivational Reasoning
legacy-en1f02f19d1d4247d4a6de3a3b3af622ff-15,en1f02f19d1d4247d4a6de3a3b3af622ff,en,21、EXT. HIGHWAY - NIGHT ; 23、EXT. REST STOP - DAY ; 29、EXT. TEXAS PLAINS - NIGHT,"What turning point shifts the narrative toward the sequence where Marcus, Kyle, and Star monitor the drone’s movements and venture off-road at night?","Hunter-Killer Passes, Children Rescue Marcus","After the hunter-killer drone passes without detecting them, the children seize the moment to rescue Marcus, enabling their subsequent journey off-road under moonlight. This event marks a critical shift in agency and momentum, allowing the group to regroup and proceed toward observing the drone's pattern and identifying distant signs of human activity. [21、EXT. HIGHWAY - NIGHT]",Narrative Progression
legacy-en1f02f19d1d4247d4a6de3a3b3af622ff-16,en1f02f19d1d4247d4a6de3a3b3af622ff,en,36、EXT. TREES - EVENING ; 36、EXT. TREES - EVENING ; 36、EXT. TREES - EVENING,"What pivotal event initiates Blair's shift from isolation to reliance on Marcus, setting in motion their joint effort to navigate the forest?",Blair's Landing and Rescue by Marcus,"After Blair descends from the trees and is caught by Marcus, the moment marks the first physical connection and mutual acknowledgment between them, breaking her prior refusal to engage. This contact establishes a new dynamic that directly enables subsequent cooperation, including her orienting him toward safety, testing reality through physical confrontation, and allowing him to support her physically in the dark. [36、EXT. TREES - EVENING]",Narrative Progression
legacy-en1f02f19d1d4247d4a6de3a3b3af622ff-2,en1f02f19d1d4247d4a6de3a3b3af622ff,en,26、INT. MOTEL CORRIDOR - DAY,What does Star's action of stepping outside and approaching Marcus reveal about her role in relation to him?,Protector/dependent,"Star opens the door and steps out, pausing when she sees Marcus sitting against the wall, the shotgun beside him, his head bowed over a bible. He is still, eyes closed, asleep. She exhales, her shoulders relaxing, and takes a step toward him. The movement startles him—he jerks awake, blinking rapidly. She says, 'Just me.' He recognizes her, his posture softening. She sits down beside him.",Character Understanding
legacy-en1f02f19d1d4247d4a6de3a3b3af622ff-25,en1f02f19d1d4247d4a6de3a3b3af622ff,en,26、INT. MOTEL CORRIDOR - DAY ; 48、INT. OUTPOST/LAUNCH TUBE - DAY,"By the time the children alert Barnes as Marcus wakes, what has already happened when Star leaves the room?",Star steps out of the room and sees Marcus,"Before the children can react to Marcus waking and alert Barnes, Star exits the room and observes Marcus by the door, setting in motion the chain of events that leads to the confrontation. This moment occurs in the motel corridor, well before the action shifts to the outpost and the launch tube.",Temporal Reasoning
legacy-en1f02f19d1d4247d4a6de3a3b3af622ff-27,en1f02f19d1d4247d4a6de3a3b3af622ff,en,37、EXT. MUTANT FOREST - NIGHT ; 38、EXT. NORMAL FOREST - NIGHT,What key moment occurs just before Blair rests against Marcus in the quiet aftermath of the forest journey?,Blair expresses gratitude for Marcus saving her life,"Shortly after surviving a violent encounter with the skindog in the mutant forest, Blair thanks Marcus for intervening and saving her life. This moment of vulnerability and recognition sets the emotional tone for the following scene, where the two characters are seen together in silence under the cover of night, now in a calmer, normal forest, with Blair leaning against Marcus as he remains watchful.",Temporal Reasoning
