id,movie_id,language,related_scenes,question,answer,evidence_or_reason,question_type
legacy-chc95f46bf2d0ae423702d26a7fcbe510f620879ce-1,chc95f46bf2d0ae423702d26a7fcbe510f620879ce,zh,34、内景，月湾桥，日,何宁叼着烟走进房间时，其行为背后的核心意图是什么？,施压以警告丁庭,何宁带人进入房间后沉默旁观，手下通过扔水果、放金鱼、展示骷髅和塞钱等举动对丁庭进行威慑，最后何宁叠好报纸离开，整个过程形成一场有组织的心理施压。何宁作为主导者，其出现和在场旨在强化威胁氛围，表明事件在其掌控之中。,Character Understanding
legacy-chc95f46bf2d0ae423702d26a7fcbe510f620879ce-10,chc95f46bf2d0ae423702d26a7fcbe510f620879ce,zh,27、内景，韩越家客厅内外，日 ; 30、内景，月湾桥，日,在月湾桥中，何宁命令丁庭禁足并留下钱后离开，这一行为是由哪个更早的关键举动直接推动的？,何宁观察丁庭与韩越的互动后扔掉烟并进入房间,何宁最初在远处观察丁庭与韩越的动静，这一监视行为构成后续控制行动的前提。他扔掉烟、进入房间的举动标志着介入的开始，为之后在月湾桥中命令丁庭禁足并留下钱的行为建立了因果链条。两次场景通过何宁的主导行动连贯推进，体现出从观察到控制的递进。,Causal-Motivational Reasoning
legacy-chc95f46bf2d0ae423702d26a7fcbe510f620879ce-12,chc95f46bf2d0ae423702d26a7fcbe510f620879ce,zh,28、外景，街巷，日 ; 93、内景，月湾桥，清晨,从[28、外景，街巷，日]到[93、内景，月湾桥，清晨]，白衬衣对丁庭的行为关系经历了怎样的转变？,从催促行动转变为亲手协助翻身,在街巷场景中，白衬衣通过推动和言语催促丁庭行动，体现的是驱使性的合作；而在月湾桥清晨场景中，白衬衣主动托头帮助丁庭翻身，是直接的身体协助。中间场景显示白衬衣曾以指导者身份训练丁庭使用武器，关系具有阶段性演变：由外部推动到近距离扶持，行为亲密度上升，但始终未形成稳定角色绑定。,Role-Relation Continuity
legacy-chc95f46bf2d0ae423702d26a7fcbe510f620879ce-13,chc95f46bf2d0ae423702d26a7fcbe510f620879ce,zh,34、内景，月湾桥，日 ; 93、内景，月湾桥，清晨,从[34、内景，月湾桥，日]到[93、内景，月湾桥，清晨]，丁庭和罗阳之间的互动关系经历了怎样的转变？,从施暴与受害转为表达祝福与和解,在月湾桥日场中，罗阳对丁庭表现出明显敌意，包括言语威胁、强迫行为和暴力协助，构成施暴者与受害者的关系；而在后续清晨场景中，罗阳主动送上新年祝福，语气平和友善，显示出态度的根本转变。这一变化体现了两人关系由压迫走向缓和的关键转折。,Role-Relation Continuity
legacy-chc95f46bf2d0ae423702d26a7fcbe510f620879ce-14,chc95f46bf2d0ae423702d26a7fcbe510f620879ce,zh,30、内景，月湾桥，日 ; 89、外景，何宁家外，夜,从[30、内景，月湾桥，日]到[89、外景，何宁家外，夜]，何宁与丁庭之间的敌对关系经历了怎样的演变？,从何宁主导的持续敌对，转变为丁庭隐含报复意图的潜在敌意,在月湾桥初期，何宁通过命令与暴力控制丁庭，表现出明确的敌对行为；随后虽有短暂同情表现，但整体关系仍以压迫为主。至何宁家外夜戏，丁庭在何宁住宅起火时做出象征性暴力动作，暗示其态度已由被动承受转为隐含对抗，敌意主体发生倒置。,Role-Relation Continuity
legacy-chc95f46bf2d0ae423702d26a7fcbe510f620879ce-15,chc95f46bf2d0ae423702d26a7fcbe510f620879ce,zh,34、内景，月湾桥，日 ; 34、内景，月湾桥，日 ; 48、内景，月湾桥，日,哪一事件标志着何宁与丁庭关系开始急剧恶化，并引发后续的肢体冲突与强制灌酒？,何宁带人进屋扔下水果,该事件发生在月湾桥内，何宁未与丁庭建立联结，反而以轻慢姿态对待来访者，打破了丁庭对交流的期待，成为后续暴力与控制行为的导火索。,Narrative Progression
legacy-chc95f46bf2d0ae423702d26a7fcbe510f620879ce-16,chc95f46bf2d0ae423702d26a7fcbe510f620879ce,zh,31、内景，清水学校内外，日 ; 31、内景，清水学校内外，日 ; 47、外景，月湾桥外阳台，日,哪一个事件触发了何宁从送别姑娘转为持续观察田越们行为的心理动向？,于意在厨房边哭泣,该事件发生在何宁送别姑娘之后，标志着外部情绪的突然介入，使何宁的注意力从离别情境转向屋内异常氛围，进而引发后续对田越们举动的凝视与警觉。,Narrative Progression
legacy-chc95f46bf2d0ae423702d26a7fcbe510f620879ce-18,chc95f46bf2d0ae423702d26a7fcbe510f620879ce,zh,42、外景，月湾桥外阳台，日 ; 43、外景，月湾桥阳台，日 ; 47、外景，月湾桥外阳台，日,哪个事件触发了何宁随后注意到于意、与她互动并带她回家，最终引发母亲拿出旧照片等一系列情节？,何宁看见红裙女子走向楼房,该事件首次将陌生女性形象引入何宁的视线，建立起与后续人物登场和情感联想的因果链，是推动情节从观察转向介入的关键视觉触发点。,Narrative Progression
legacy-chc95f46bf2d0ae423702d26a7fcbe510f620879ce-25,chc95f46bf2d0ae423702d26a7fcbe510f620879ce,zh,12、内景，韩越家客厅内外，黄昏 ; 27、内景，韩越家客厅内外，日,到了韩越约见丁庭并催促众人离开时，此前在客厅黄昏的会面中已发生了什么关键发展？,丁庭向韩越汇报当日收入,在韩越家客厅黄昏的场景中，丁庭主动交账并提及当日遭遇，这一行为构成后续催促离开的背景前提，时间与情境上直接铺垫了日间会面的紧张氛围。,Temporal Reasoning
legacy-chc95f46bf2d0ae423702d26a7fcbe510f620879ce-26,chc95f46bf2d0ae423702d26a7fcbe510f620879ce,zh,29、外景，楼外走廊，日 ; 34、内景，月湾桥，日,到了何宁带人进屋扔下水果时，此前已发生的那个关键动作是什么？,何宁用钥匙打开破旧的屋门,在进入月湾桥并扔下水果之前，何宁必须先进入房间，而开门是这一空间转换的前提动作，发生在同一连续行动序列的起始环节。,Temporal Reasoning
