id,movie_id,language,related_scenes,question,answer,evidence_or_reason,question_type
legacy-en8549e3d0b5db47a98dea7624fcdf2a0c-1,en8549e3d0b5db47a98dea7624fcdf2a0c,en,25、INT. Fairview Heights - DAY,What does Linden Arden's aggressive pursuit of Nico Keaton reveal about his underlying objective?,Assert dominance through cruelty,"A low, static shot shows the green floor stretching out before the camera. Robin Arden and Valerie Foster are at the desk in the background, filling out paperwork and handling files. Linden Arden stands nearby, idling, softly whistling as he combs his hair. A small mouse enters the frame, moving steadily along Fairview Heights toward Linden Arden. The inmates watch silently as it passes, including Owen Colter and Jonah Keller. When Nico Keaton appears near him, Linden Arden initially freezes, then slowly reaches for his the small ring. After missing a violent strike, he chases Nico Keaton across the floor, roaring and stomping, ultimately failing to catch it before it escapes under the Cedar Grove Heights door. His reaction escalates into furious threats and physical outbursts, revealing a need to exert control.",Character Understanding
legacy-en8549e3d0b5db47a98dea7624fcdf2a0c-11,en8549e3d0b5db47a98dea7624fcdf2a0c,en,43、INT. Fairview Heights - DAY ; 43、INT. Fairview Heights - DAY,"In [43、INT. Fairview Heights - DAY], what moment immediately before the confrontation reveals a character's foresight that contextualizes Harper Sterling's use of the the small ring against Valerie Foster?",Owen Colter shows visible fear as Valerie Foster approaches,"As Valerie Foster arrives on Fairview Heights and is guided toward his cell, Owen Colter presses against his bars, eyes widening with alarm, and whispers a warning: 'Careful.' This reaction occurs just before Valerie Foster erupts into violence, attacking Elliot Davenport and choking him with his wrist chain. Amid the chaos, Harper Sterling enters and strikes Valerie Foster with the the small ring to stop the assault. Owen Colter’s preemptive fear signals an intuitive recognition of the threat Valerie Foster poses, framing Harper Sterling’s decisive action as a necessary response to the danger that Owen Colter alone seems to anticipate.",Causal-Motivational Reasoning
legacy-en8549e3d0b5db47a98dea7624fcdf2a0c-12,en8549e3d0b5db47a98dea7624fcdf2a0c,en,10、INT. TV ROOM - DAY ; 103、INT. FUNERAL HOME - DAY,How does the relationship between Sasha Winslow and Kendall Sawyer evolve from their initial interactions to the final scene at the funeral home?,"They maintain a bond of mutual trust and care throughout, with Kendall Sawyer showing reverence in her absence","From their quiet conversation in the TV room, where Sasha Winslow expresses concern for Kendall Sawyer and physically supports him, to Kendall Sawyer affirming their friendship in the sun room, their connection is consistently characterized by trust and care. This bond persists through later interactions, culminating in Kendall Sawyer placing a rose on Sasha Winslow’s casket and speaking of her with sorrow, reflecting enduring respect and emotional attachment.",Role-Relation Continuity
legacy-en8549e3d0b5db47a98dea7624fcdf2a0c-13,en8549e3d0b5db47a98dea7624fcdf2a0c,en,6、EXT. NURSING HOME - ESTABLISHING - MORNING ; 102、INT. SHACK - DAY,How does Terry Nolan's treatment of Kendall Sawyer evolve from their first encounter to the confrontation in the shack?,Terry Nolan consistently treats Kendall Sawyer as a target of hostility and mockery,"From the nursing home's exterior to the final confrontation in the shack, Terry Nolan maintains a hostile stance toward Kendall Sawyer, beginning with muttered insults and scowling, escalating to physical restraint and mocking patronization in the TV room, and culminating in a forceful shove and wall pinning. Throughout these interactions, Terry Nolan's behavior reflects a persistent pattern of dominance and antagonism, using feigned concern and demeaning language to assert control rather than engaging with genuine intent or respect.",Role-Relation Continuity
legacy-en8549e3d0b5db47a98dea7624fcdf2a0c-14,en8549e3d0b5db47a98dea7624fcdf2a0c,en,25、INT. Fairview Heights - DAY ; 85、INT. Fairview Heights - NIGHT,How does Harper Sterling's relationship to Linden Arden evolve from their initial confrontation through later interactions in Fairview Heights?,"Harper Sterling consistently treats Linden Arden as a hostile subordinate, maintaining an adversarial and disciplinary stance.","From their first encounter in Fairview Heights, Harper Sterling demonstrates antagonism toward Linden Arden through threatening gestures and physical aggression, which escalates into active participation in restraining and mocking him. Throughout subsequent scenes, including confrontations in the access tunnel and later disciplinary actions, Harper Sterling remains aligned against Linden Arden, reinforcing a persistent dynamic in which he asserts dominance and enforces control over a defiant and insubordinate Linden Arden.",Role-Relation Continuity
legacy-en8549e3d0b5db47a98dea7624fcdf2a0c-15,en8549e3d0b5db47a98dea7624fcdf2a0c,en,38、INT. Kendall Sawyer'S KITCHEN - MORNING ; 38、INT. Kendall Sawyer'S KITCHEN - MORNING ; 44、INT. Stonebridge District - DUSK,"What event sets in motion Kendall Sawyer's avoidance of medical care, leading to his growing emotional distance and eventual confrontation with Logan Calloway?",Kendall Sawyer gets ready for work while sick,"In the morning, Kendall Sawyer prepares for work despite feeling unwell, choosing to delay seeing a doctor. This decision initiates a chain of consequences: he later promises to seek care after work, returns home visibly distracted, and ultimately faces Logan Calloway's concern and confrontation when he fails to attend his appointment. The scene establishes his pattern of neglect and emotional withdrawal.",Narrative Progression
legacy-en8549e3d0b5db47a98dea7624fcdf2a0c-16,en8549e3d0b5db47a98dea7624fcdf2a0c,en,15、INT. Fairview Heights (Fairview Heights) - DAY ; 43、INT. Fairview Heights - DAY ; 15、INT. Fairview Heights (Fairview Heights) - DAY,"What pivotal event initiates the chain of developments leading to Kendall Sawyer's healing, Owen Colter's emotional confession, and the subsequent debriefing?",Owen Colter's Arrival and Intake on Fairview Heights,"The arrival of Owen Colter at the prison block sets in motion a series of transformative events, including his demonstration of supernatural healing, his psychological vulnerability in response to darkness and isolation, and the staff's reassessment of his nature and fate. This intake marks the structural beginning of Owen Colter's impact on the block’s routine and the moral trajectory of the narrative. [15、INT. Fairview Heights (Fairview Heights) - DAY]",Narrative Progression
legacy-en8549e3d0b5db47a98dea7624fcdf2a0c-17,en8549e3d0b5db47a98dea7624fcdf2a0c,en,38、INT. Kendall Sawyer'S KITCHEN - MORNING ; 47、INT. BEDROOM - MORNING ; 44、INT. Stonebridge District - DUSK,What pivotal event sets in motion Kendall Sawyer's growing uncertainty about his health and his subsequent emotional withdrawal?,Kendall Sawyer Promises to See a Doctor After Work,"In the kitchen one morning, Kendall Sawyer agrees to make a doctor's appointment after work, a commitment that initiates a chain of hesitation and self-doubt. This promise marks the first concrete step toward addressing his health, but instead of bringing relief, it amplifies his anxiety, leading him to miss the appointment, withdraw at home, and question his choices after calling in sick. [38、INT. Kendall Sawyer'S KITCHEN - MORNING]",Narrative Progression
legacy-en8549e3d0b5db47a98dea7624fcdf2a0c-25,en8549e3d0b5db47a98dea7624fcdf2a0c,en,15、INT. Fairview Heights (Fairview Heights) - DAY ; 43、INT. Fairview Heights - DAY,"By the time Owen Colter collapses after healing Kendall Sawyer, what has already happened to Jonah Keller?",Jonah Keller was taken to the infirmary for injury assessment,"Before Owen Colter demonstrates his healing power and subsequently collapses in agony, Kendall Sawyer instructs Elliot Davenport to bring Jonah Keller to the infirmary following his assault by Linden Arden. This assessment is a direct consequence of the attack and precedes the healing event, establishing a chain of care and crisis on the block.",Temporal Reasoning
legacy-en8549e3d0b5db47a98dea7624fcdf2a0c-26,en8549e3d0b5db47a98dea7624fcdf2a0c,en,9、EXT. NURSING HOME - DAY ; 10、INT. TV ROOM - DAY,What small physical detail reveals Kendall Sawyer's distress shortly before he breaks down during the movie?,Kendall Sawyer reveals crushed toast in his hand,"In the nursing home's outdoor area, Kendall Sawyer is seen holding a piece of toast tightly, its crushed state indicating his underlying agitation. This moment precedes his emotional collapse in the TV room, where Sasha Winslow steps in to defend him during the film. The physical detail of the mangled toast serves as a quiet but telling precursor to his unraveling.",Temporal Reasoning
