id,movie_id,language,related_scenes,question,answer,evidence_or_reason,question_type
legacy-en3b8f79aa09a045818b4e725fdf6b57e7-10,en3b8f79aa09a045818b4e725fdf6b57e7,en,28、EXT. THE RUSHING RIVER - NEW VIEW - RAIN ; 29、EXT. THE TRIBUTARY - P.B.R. - RAIN,What action by Willard earlier establishes the tension that leads to his use of the grenade after a crewmate falls?,Willard threatens Chief with violence to force entry into tributary,"During a violent river surge, Willard insists on turning into a tributary to escape the current, but the Chief refuses due to the risk of V.C. presence. After a heavy impact and growing frustration, Willard hurls a pole at the Chief and explicitly threatens to kill him if he doesn't comply. The Chief, recognizing the threat as genuine, steers into the tributary. This confrontation establishes Willard's willingness to use lethal force to assert control, setting the stage for his later decision to fire the grenade under fire.",Causal-Motivational Reasoning
legacy-en3b8f79aa09a045818b4e725fdf6b57e7-11,en3b8f79aa09a045818b4e725fdf6b57e7,en,7、EXT. THE HELICOPTER - MED. SHOT ; 14、EXT. HELICOPTERS - MONTAGE,What decision by Kilgore directly leads to the helicopter assault on the beachside village?,Kilgore points to the village on the map and orders an airmobile assault to secure the surf point,"During a planning scene aboard the helicopter, Kilgore identifies a location on the map and inquires about the village name. Upon learning it has a high-quality left-breaking wave, he becomes visibly excited and declares his intent to launch a dawn airmobile assault to seize the surf point. Despite logistical concerns from his officers and the presence of enemy forces, Kilgore prioritizes securing the wave, commands his men to prepare for combat, and has his surfboard loaded alongside ammunition. This operational decision initiates the large-scale helicopter attack depicted in the subsequent sequence.",Causal-Motivational Reasoning
legacy-en3b8f79aa09a045818b4e725fdf6b57e7-12,en3b8f79aa09a045818b4e725fdf6b57e7,en,"46、INT. KURTZ HEADQUARTERS - NIGHT ; 48、INT. THE HEADQUARTERS - MED, VIEW - KURTZ AND WILLARD -",What event immediately prior to Willard administering morphine explains Kurtz's physical state and his refusal of a second dose?,Kurtz suffers severe pain from his stomach wound and collapses,"Kurtz, after speaking about the clarity of his mind and the madness of his soul, is suddenly overcome by intense pain from his abdominal injury. He clutches his stomach and collapses from his chair onto the floor, prompting Willard to examine the wound. This physical deterioration directly precedes Willard’s decision to administer morphine, setting the stage for Kurtz’s altered state and his refusal of a second dose as he grapples with pain, lucidity, and the truth of his situation.",Causal-Motivational Reasoning
legacy-en3b8f79aa09a045818b4e725fdf6b57e7-13,en3b8f79aa09a045818b4e725fdf6b57e7,en,51、EXT. OF THE TEMPLE AT NU MUNG BA - NIGHT ; 114、EXT. RIVER - MED. VIEW,"What specific role-based relationship between Colby and Willard remains consistent from the temple battle to the river confrontation, based on their coordinated actions?",trusted teammates who back each other,"In '51、EXT. OF THE TEMPLE AT NU MUNG BA - NIGHT', Willard calls out 'Napalm' and Colby immediately activates the plungers, showing established coordination. This pattern repeats in '114、EXT. RIVER - MED. VIEW', where Colby follows Willard's lead in firing at helicopters, confirming their persistent role as trusted allies through repeated, mutually reinforcing combat actions.",Role-Relation Continuity
legacy-en3b8f79aa09a045818b4e725fdf6b57e7-14,en3b8f79aa09a045818b4e725fdf6b57e7,en,1、EXT. A STREET IN SAIGON - DAY ; 61、EXT. A STREET IN SAIGON - DAY,How does Captain B.L. Willard's treatment of the Civilian evolve from their first encounter to their final observed interaction?,Captain B.L. Willard continues to regard the Civilian as a suspected follower,"From the initial scene in Saigon, Captain B.L. Willard perceives the American civilian as potentially following him, establishing a stance of suspicion. This attitude persists through later moments, including a subsequent encounter on a Saigon street where Willard again looks back, uncertain and wary, indicating that his view of the civilian as a potential threat remains unchanged despite the passage of time and shifting circumstances.",Role-Relation Continuity
legacy-en3b8f79aa09a045818b4e725fdf6b57e7-15,en3b8f79aa09a045818b4e725fdf6b57e7,en,"20、INT. COMMAND COPTER - KILGORE, WILLARD, LANCE, ETC. ; 7、EXT. THE HELICOPTER - MED. SHOT ; 20、INT. COMMAND COPTER - KILGORE, WILLARD, LANCE, ETC.",What event marks the turning point that initiates Kilgore's series of actions to secure and test the surf conditions under combat conditions?,Kilgore and Lance Arrive on the Beach,"The arrival of Kilgore and Lance on the beach sets in motion Kilgore's decisive push to establish control over the Vin Drip Drop surf point, directly leading to his planning of an airmobile assault, the execution of a napalm strike amid artillery fire, and the order for a live surf test under combat conditions. This moment shifts the narrative from reconnaissance to active, character-driven military spectacle centered on Kilgore's obsession with surfing.",Narrative Progression
legacy-en3b8f79aa09a045818b4e725fdf6b57e7-16,en3b8f79aa09a045818b4e725fdf6b57e7,en,"7、EXT. THE HELICOPTER - MED. SHOT ; 20、INT. COMMAND COPTER - KILGORE, WILLARD, LANCE, ETC. ; 20、INT. COMMAND COPTER - KILGORE, WILLARD, LANCE, ETC.",What pivotal event sets in motion Kilgore's subsequent actions during the combat surf operations?,Kilgore Plans Airmobile Assault to Secure Vin Drip Drop Surf Point,"In a decisive move, Kilgore initiates plans for an airmobile assault to take control of the Vin Drip Drop surf point, a development that directly precipitates the series of high-risk operations involving live combat surfing, including directing surfers under artillery fire, ordering a napalm strike, and Willard retrieving Kilgore's surfboard during active engagement [scene: 7、EXT. THE HELICOPTER - MED. SHOT].",Narrative Progression
legacy-en3b8f79aa09a045818b4e725fdf6b57e7-17,en3b8f79aa09a045818b4e725fdf6b57e7,en,"18、INT. COMMAND COPTER - MED. SHOT - KILGORE, WILLARD ; 18、INT. COMMAND COPTER - MED. SHOT - KILGORE, WILLARD ; 19、INT. COPTER - MED. SHOT - KILGORE, WILLARD",What turning point initiates Kilgore's shift into an active combat role from the helicopter?,Kilgore Spares the Third Soldier and Takes Position,"In the command copter, after a tense exchange with Willard, Kilgore refrains from executing a captured soldier, asserting his authority and mindset. This moment marks his transition from observer to direct participant, immediately followed by his assumption of the gunner's position, engagement with enemy targets, and active command of aerial fire support.",Narrative Progression
legacy-en3b8f79aa09a045818b4e725fdf6b57e7-18,en3b8f79aa09a045818b4e725fdf6b57e7,en,"20、INT. COMMAND COPTER - KILGORE, WILLARD, LANCE, ETC. ; 29、EXT. THE TRIBUTARY - P.B.R. - RAIN ; 28、EXT. THE RUSHING RIVER - NEW VIEW - RAIN","What turning point initiates the sequence leading to the disposal of Clean's body, the river debris encounter, and the departure with Willard aboard the boat?",Willard and Lance Spot the P.B.R. Boat Downriver,"Following the chaos of the air assault, Willard and Lance observe the P.B.R. boat moving downriver from the command copter, prompting a shift in mission focus and setting in motion a series of events that include dealing with Clean's death, navigating the dangerous river passage, and ultimately boarding the vessel with the Chief. [20、INT. COMMAND COPTER - KILGORE, WILLARD, LANCE, ETC.]",Narrative Progression
legacy-en3b8f79aa09a045818b4e725fdf6b57e7-25,en3b8f79aa09a045818b4e725fdf6b57e7,en,7、EXT. THE HELICOPTER - MED. SHOT ; 44、EXT. THE RIVER - P.B.R. DAY,What strategic decision occurs before the team reaches the river and meets Colby during their approach to the fortress-temple?,Willard and Kilgore finalize plans for the mission to Nu Mung Ba,"In the helicopter en route to the operational area, Willard and Kilgore confer on the details of the mission to Nu Mung Ba, establishing objectives and command roles before the team proceeds further toward the fortress-temple [7、EXT. THE HELICOPTER - MED. SHOT]. This planning precedes their arrival at the river where they encounter Colby [44、EXT. THE RIVER - P.B.R. DAY].",Temporal Reasoning
legacy-en3b8f79aa09a045818b4e725fdf6b57e7-26,en3b8f79aa09a045818b4e725fdf6b57e7,en,"20、INT. COMMAND COPTER - KILGORE, WILLARD, LANCE, ETC. ; 42、EXT. THE RIVER - FOG - DAY","By the time the crew navigates the river under fog, what has already taken place to conceal their position?",Crew hides boat under trees at night,"Prior to moving through the fog-covered river, the crew takes precautions to avoid detection by concealing their boat beneath the trees during the night, ensuring their position remains hidden before proceeding with their mission.",Temporal Reasoning
