id,movie_id,language,related_scenes,question,answer,evidence_or_reason,question_type
legacy-en8549e3d0b5db47a98dea7624fcdf2a0c-1,en8549e3d0b5db47a98dea7624fcdf2a0c,en,25、INT. E BLOCK - DAY,What does Percy's aggressive pursuit of the mouse reveal about his underlying objective?,Assert dominance through cruelty,"A low, static shot shows the green floor stretching out before the camera. Harry and Bill Dodge are at the desk in the background, filling out paperwork and handling files. Percy stands nearby, idling, softly whistling as he combs his hair. A small mouse enters the frame, moving steadily along the Green Mile toward Percy. The inmates watch silently as it passes, including Coffey and Del. When the mouse appears near him, Percy initially freezes, then slowly reaches for his baton. After missing a violent strike, he chases the mouse across the floor, roaring and stomping, ultimately failing to catch it before it escapes under the restraint room door. His reaction escalates into furious threats and physical outbursts, revealing a need to exert control.",Character Understanding
legacy-en8549e3d0b5db47a98dea7624fcdf2a0c-11,en8549e3d0b5db47a98dea7624fcdf2a0c,en,43、INT. E BLOCK - DAY ; 43、INT. E BLOCK - DAY,"In [43、INT. E BLOCK - DAY], what moment immediately before the confrontation reveals a character's foresight that contextualizes Brutal's use of the hickory stick against Billy?",Coffey shows visible fear as Billy approaches,"As Billy arrives on E Block and is guided toward his cell, Coffey presses against his bars, eyes widening with alarm, and whispers a warning: 'Careful.' This reaction occurs just before Billy erupts into violence, attacking Dean and choking him with his wrist chain. Amid the chaos, Brutal enters and strikes Billy with the hickory stick to stop the assault. Coffey’s preemptive fear signals an intuitive recognition of the threat Billy poses, framing Brutal’s decisive action as a necessary response to the danger that Coffey alone seems to anticipate.",Causal-Motivational Reasoning
legacy-en8549e3d0b5db47a98dea7624fcdf2a0c-12,en8549e3d0b5db47a98dea7624fcdf2a0c,en,10、INT. TV ROOM - DAY ; 103、INT. FUNERAL HOME - DAY,How does the relationship between Elaine Connelly and Paul evolve from their initial interactions to the final scene at the funeral home?,"They maintain a bond of mutual trust and care throughout, with Paul showing reverence in her absence","From their quiet conversation in the TV room, where Elaine expresses concern for Paul and physically supports him, to Paul affirming their friendship in the sun room, their connection is consistently characterized by trust and care. This bond persists through later interactions, culminating in Paul placing a rose on Elaine’s casket and speaking of her with sorrow, reflecting enduring respect and emotional attachment.",Role-Relation Continuity
legacy-en8549e3d0b5db47a98dea7624fcdf2a0c-13,en8549e3d0b5db47a98dea7624fcdf2a0c,en,6、EXT. NURSING HOME - ESTABLISHING - MORNING ; 102、INT. SHACK - DAY,How does Brad Dolan's treatment of Paul evolve from their first encounter to the confrontation in the shack?,Brad Dolan consistently treats Paul as a target of hostility and mockery,"From the nursing home's exterior to the final confrontation in the shack, Brad Dolan maintains a hostile stance toward Paul, beginning with muttered insults and scowling, escalating to physical restraint and mocking patronization in the TV room, and culminating in a forceful shove and wall pinning. Throughout these interactions, Brad's behavior reflects a persistent pattern of dominance and antagonism, using feigned concern and demeaning language to assert control rather than engaging with genuine intent or respect.",Role-Relation Continuity
legacy-en8549e3d0b5db47a98dea7624fcdf2a0c-14,en8549e3d0b5db47a98dea7624fcdf2a0c,en,25、INT. E BLOCK - DAY ; 85、INT. E BLOCK - NIGHT,How does Brutus Howell's relationship to Percy evolve from their initial confrontation through later interactions in E Block?,"Brutus Howell consistently treats Percy as a hostile subordinate, maintaining an adversarial and disciplinary stance.","From their first encounter in E Block, Brutus Howell demonstrates antagonism toward Percy through threatening gestures and physical aggression, which escalates into active participation in restraining and mocking him. Throughout subsequent scenes, including confrontations in the access tunnel and later disciplinary actions, Brutus remains aligned against Percy, reinforcing a persistent dynamic in which he asserts dominance and enforces control over a defiant and insubordinate Percy.",Role-Relation Continuity
legacy-en8549e3d0b5db47a98dea7624fcdf2a0c-15,en8549e3d0b5db47a98dea7624fcdf2a0c,en,38、INT. PAUL'S KITCHEN - MORNING ; 38、INT. PAUL'S KITCHEN - MORNING ; 44、INT. PAUL'S HOUSE - DUSK,"What event sets in motion Paul's avoidance of medical care, leading to his growing emotional distance and eventual confrontation with Jan?",Paul gets ready for work while sick,"In the morning, Paul prepares for work despite feeling unwell, choosing to delay seeing a doctor. This decision initiates a chain of consequences: he later promises to seek care after work, returns home visibly distracted, and ultimately faces Jan's concern and confrontation when he fails to attend his appointment. The scene establishes his pattern of neglect and emotional withdrawal.",Narrative Progression
legacy-en8549e3d0b5db47a98dea7624fcdf2a0c-16,en8549e3d0b5db47a98dea7624fcdf2a0c,en,15、INT. E BLOCK (THE GREEN MILE) - DAY ; 43、INT. E BLOCK - DAY ; 15、INT. E BLOCK (THE GREEN MILE) - DAY,"What pivotal event initiates the chain of developments leading to Paul's healing, Coffey's emotional confession, and the subsequent debriefing?",John Coffey's Arrival and Intake on the Green Mile,"The arrival of John Coffey at the prison block sets in motion a series of transformative events, including his demonstration of supernatural healing, his psychological vulnerability in response to darkness and isolation, and the staff's reassessment of his nature and fate. This intake marks the structural beginning of Coffey's impact on the block’s routine and the moral trajectory of the narrative. [15、INT. E BLOCK (THE GREEN MILE) - DAY]",Narrative Progression
legacy-en8549e3d0b5db47a98dea7624fcdf2a0c-17,en8549e3d0b5db47a98dea7624fcdf2a0c,en,38、INT. PAUL'S KITCHEN - MORNING ; 47、INT. BEDROOM - MORNING ; 44、INT. PAUL'S HOUSE - DUSK,What pivotal event sets in motion Paul's growing uncertainty about his health and his subsequent emotional withdrawal?,Paul Promises to See a Doctor After Work,"In the kitchen one morning, Paul agrees to make a doctor's appointment after work, a commitment that initiates a chain of hesitation and self-doubt. This promise marks the first concrete step toward addressing his health, but instead of bringing relief, it amplifies his anxiety, leading him to miss the appointment, withdraw at home, and question his choices after calling in sick. [38、INT. PAUL'S KITCHEN - MORNING]",Narrative Progression
legacy-en8549e3d0b5db47a98dea7624fcdf2a0c-25,en8549e3d0b5db47a98dea7624fcdf2a0c,en,15、INT. E BLOCK (THE GREEN MILE) - DAY ; 43、INT. E BLOCK - DAY,"By the time Coffey collapses after healing Paul, what has already happened to Delacroix?",Delacroix was taken to the infirmary for injury assessment,"Before Coffey demonstrates his healing power and subsequently collapses in agony, Paul instructs Dean to bring Delacroix to the infirmary following his assault by Percy. This assessment is a direct consequence of the attack and precedes the healing event, establishing a chain of care and crisis on the block.",Temporal Reasoning
legacy-en8549e3d0b5db47a98dea7624fcdf2a0c-26,en8549e3d0b5db47a98dea7624fcdf2a0c,en,9、EXT. NURSING HOME - DAY ; 10、INT. TV ROOM - DAY,What small physical detail reveals Paul's distress shortly before he breaks down during the movie?,Paul reveals crushed toast in his hand,"In the nursing home's outdoor area, Paul is seen holding a piece of toast tightly, its crushed state indicating his underlying agitation. This moment precedes his emotional collapse in the TV room, where Elaine steps in to defend him during the film. The physical detail of the mangled toast serves as a quiet but telling precursor to his unraveling.",Temporal Reasoning
